tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#LJ92JJ8Q,ZARD,14,10,10728048,13,#LJ92JJ8Q,#9L8YCQ9Q2,3,3,100,#9L8YCQ9Q2,★NiksoN AnIk★,14,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2LPCUCLYR,Eric,20,9,10728048,14,#2LPCUCLYR,#8JCV8PG28,3,3,100,#8JCV8PG28,Chhagalnaiya ❤,21,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#29Q8Y200G,Pixalite,24,9,10728048,15,#29Q8Y200G,#9UV0028J9,3,3,100,#9UV0028J9,Dragon,26,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LRUGQY80P,BK1,12,10,10728048,16,#LRUGQY80P,#8LQ9YRY8V,1,1,85,#8LQ9YRY8V,mamun,11,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#QU29PUQ8,Pork_Adobo,18,9,10728048,17,#QU29PUQ8,#LCCP88UJC,3,3,100,#LCCP88UJC,timmy,22,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LRUGQY80P,BK1,12,10,10728048,18,#LRUGQY80P,#LVVCPQQ8J,3,3,100,#LVVCPQQ8J,MAFIA RAYHAN,16,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#Q0LGPLQU8,COVID-19,28,8,10728048,19,#Q0LGPLQU8,#YPV0JUQYU,3,3,100,#YPV0JUQYU,ゲーワライ,29,7,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#G099YGUG,HomeSlicedToast,9,11,10728048,20,#G099YGUG,#8LJYCRY8V,1,1,87,#8LJYCRY8V,JouTsen RaiHan,6,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8RR28YU2,Sickno,7,11,10728048,21,#8RR28YU2,#8LJYCRY8V,3,2,100,#8LJYCRY8V,JouTsen RaiHan,6,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2G2YCU0P9,Karuko,15,10,10728048,22,#2G2YCU0P9,#8J8J08PQG,3,3,100,#8J8J08PQG,M S CHOWDHURY,15,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LQ29P98VL,Dynamic,6,11,10728048,23,#LQ29P98VL,#8RV2P29P8,1,1,69,#8RV2P29P8,uitash,7,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PJCPC8280,GAWD,11,10,10728048,24,#PJCPC8280,#LJQJP8RP9,3,3,100,#LJQJP8RP9,JouTsen Reaz,20,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#G099YGUG,HomeSlicedToast,9,11,10728048,25,#G099YGUG,#2CR9J908Q,3,3,100,#2CR9J908Q,RuMoN,8,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#QPQLY992,Crispy,19,9,10728048,26,#QPQLY992,#JLCULLGV,3,3,100,#JLCULLGV,Imran J.R,23,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PJCPC8280,GAWD,11,10,10728048,27,#PJCPC8280,#Y22VQ9Q99,3,3,100,#Y22VQ9Q99,★Queen✌,17,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8RR28YU2,Sickno,7,11,10728048,28,#8RR28YU2,#8CPJP2R8R,3,3,100,#8CPJP2R8R,Xabir Akash,9,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#CQP2RLY0,Mr.D,22,9,10728048,29,#CQP2RLY0,#8PCR20GRR,1,1,84,#8PCR20GRR,Miraj,19,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#YC08PQVJ,★★★Anik Das★★★,5,11,10728048,30,#YC08PQVJ,#990LG8Q9R,3,3,100,#990LG8Q9R,Pixal,5,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#JCYYY9VY,Blue,8,11,10728048,31,#JCYYY9VY,#8RV2P29P8,3,2,100,#8RV2P29P8,uitash,7,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2G2YCU0P9,Karuko,15,10,10728048,32,#2G2YCU0P9,#8LQ9YRY8V,2,1,83,#8LQ9YRY8V,mamun,11,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#9PC2U8G98,Bullet,1,14,10728048,33,#9PC2U8G98,#8J2VQV8PQ,3,3,100,#8J2VQV8PQ,Akash Jamiya,2,13,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#YC08PQVJ,★★★Anik Das★★★,5,11,10728048,34,#YC08PQVJ,#LQ29P98VL,3,3,100,#LQ29P98VL,Dynamic,6,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#9PC2U8G98,Bullet,1,14,10728048,35,#9PC2U8G98,#P0R8YY928,3,3,100,#P0R8YY928,Sk anik,1,14,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8LQ9YRY8V,mamun,11,10,10728048,36,#8LQ9YRY8V,#LJ92JJ8Q,3,3,100,#LJ92JJ8Q,ZARD,14,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8LQ9YRY8V,mamun,11,10,10728048,37,#8LQ9YRY8V,#2G2YCU0P9,2,2,95,#2G2YCU0P9,Karuko,15,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#P2YL9GC,MaHaDi,12,10,10728048,38,#P2YL9GC,#2G2YCU0P9,3,1,100,#2G2YCU0P9,Karuko,15,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LLPUY9QUY,R0ro#!,25,9,10728048,39,#LLPUY9QUY,#LGGUJVRCJ,2,2,94,#LGGUJVRCJ,ßïg Væł,26,8,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#P2YL9GC,MaHaDi,12,10,10728048,40,#P2YL9GC,#LVY9R20CR,3,3,100,#LVY9R20CR,Dry Dream,16,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8RV2P29P8,uitash,7,11,10728048,41,#8RV2P29P8,#8RR28YU2,3,3,100,#8RR28YU2,Sickno,7,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LLPUY9QUY,R0ro#!,25,9,10728048,42,#LLPUY9QUY,#82GLJC8YQ,0,0,0,#82GLJC8YQ,Left Pix,27,8,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J8J08PQG,M S CHOWDHURY,15,10,10728048,43,#8J8J08PQG,#92RQUC802,3,3,100,#92RQUC802,FORHAN,17,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#9L8YCQ9Q2,★NiksoN AnIk★,14,10,10728048,44,#9L8YCQ9Q2,#QU29PUQ8,3,3,100,#QU29PUQ8,Pork_Adobo,18,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2CJPGVLQ2,Harsh (gt)25,13,10,10728048,45,#2CJPGVLQ2,#8J02VUCJ8,3,3,100,#8J02VUCJ8,ibne asad,10,11,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J8J08PQG,M S CHOWDHURY,15,10,10728048,46,#8J8J08PQG,#QPQLY992,3,3,100,#QPQLY992,Crispy,19,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#92RQUC802,FORHAN,17,9,10728048,47,#92RQUC802,#8PCR20GRR,2,1,94,#8PCR20GRR,Miraj,19,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#Q0LGPLQU8,COVID-19,28,8,10728048,48,#Q0LGPLQU8,#LV9CQQUR9,3,3,100,#LV9CQQUR9,FredTime,28,8,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#QU29PUQ8,Pork_Adobo,18,9,10728048,49,#QU29PUQ8,#8PCR20GRR,3,1,100,#8PCR20GRR,Miraj,19,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J02VUCJ8,ibne asad,10,11,10728048,50,#8J02VUCJ8,#G099YGUG,1,1,53,#G099YGUG,HomeSlicedToast,9,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8RV2P29P8,uitash,7,11,10728048,51,#8RV2P29P8,#G099YGUG,2,1,88,#G099YGUG,HomeSlicedToast,9,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J02VUCJ8,ibne asad,10,11,10728048,52,#8J02VUCJ8,#JCYYY9VY,2,2,98,#JCYYY9VY,Blue,8,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#RCV08YPR,littlesonshine,3,12,10728048,53,#RCV08YPR,#88G0LLUGV,1,0,88,#88G0LLUGV,✌ञाफाऴा ✌,4,13,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LVVCPQQ8J,MAFIA RAYHAN,16,10,10728048,54,#LVVCPQQ8J,#2LPCUCLYR,3,3,100,#2LPCUCLYR,Eric,20,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#9L8YCQ9Q2,★NiksoN AnIk★,14,10,10728048,55,#9L8YCQ9Q2,#PPQJG9G0V,3,3,100,#PPQJG9G0V,jeraldlsx,21,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8LJYCRY8V,JouTsen RaiHan,6,11,10728048,56,#8LJYCRY8V,#PL9VLC9RP,3,3,100,#PL9VLC9RP,o0o_Jerson_o0o,10,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LJQJP8RP9,JouTsen Reaz,20,9,10728048,57,#LJQJP8RP9,#29Q8Y200G,1,1,93,#29Q8Y200G,Pixalite,24,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LJQJP8RP9,JouTsen Reaz,20,9,10728048,58,#LJQJP8RP9,#L0GR9RJ82,1,1,77,#L0GR9RJ82,No U,25,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LVVCPQQ8J,MAFIA RAYHAN,16,10,10728048,59,#LVVCPQQ8J,#CQP2RLY0,3,3,100,#CQP2RLY0,Mr.D,22,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8LJYCRY8V,JouTsen RaiHan,6,11,10728048,60,#8LJYCRY8V,#PJCPC8280,3,3,100,#PJCPC8280,GAWD,11,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#L0GR9RJ82,No U,25,9,10728048,61,#L0GR9RJ82,#LJ92R8GJG,3,3,100,#LJ92R8GJG,jimmysrivatsa,24,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#92RQUC802,FORHAN,17,9,10728048,62,#92RQUC802,#8JCV8PG28,3,0,100,#8JCV8PG28,Chhagalnaiya ❤,21,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#990LG8Q9R,Pixal,5,11,10728048,63,#990LG8Q9R,#8LV82YYVQ,2,2,82,#8LV82YYVQ,AL FAHAD,3,12,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PPQJG9G0V,jeraldlsx,21,9,10728048,64,#PPQJG9G0V,#LJ92R8GJG,3,0,100,#LJ92R8GJG,jimmysrivatsa,24,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2LPCUCLYR,Eric,20,9,10728048,65,#2LPCUCLYR,#LUPCLG98C,1,0,74,#LUPCLG98C,Dark knigh,18,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PPQJG9G0V,jeraldlsx,21,9,10728048,66,#PPQJG9G0V,#LVVCPQQ8J,2,0,58,#LVVCPQQ8J,MAFIA RAYHAN,16,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LQ29P98VL,Dynamic,6,11,10728048,67,#LQ29P98VL,#8LQ9YRY8V,1,0,75,#8LQ9YRY8V,mamun,11,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8JCV8PG28,Chhagalnaiya ❤,21,10,10728048,68,#8JCV8PG28,#LGGUJVRCJ,3,1,100,#LGGUJVRCJ,ßïg Væł,26,8,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8JCV8PG28,Chhagalnaiya ❤,21,10,10728048,69,#8JCV8PG28,#82GLJC8YQ,3,3,100,#82GLJC8YQ,Left Pix,27,8,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#Y22VQ9Q99,★Queen✌,17,10,10728048,70,#Y22VQ9Q99,#LCJ088C2,3,3,100,#LCJ088C2,Ossamy,23,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2CR9J908Q,RuMoN,8,11,10728048,71,#2CR9J908Q,#LRUGQY80P,3,3,100,#LRUGQY80P,BK1,12,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LYYQ9J2YJ,Omar Faruq✌,29,8,10728048,72,#LYYQ9J2YJ,#YV2YJ2QGQ,3,3,100,#YV2YJ2QGQ,Hypoxia,30,3,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#88G0LLUGV,✌ञाफाऴा ✌,4,13,10728048,73,#88G0LLUGV,#JCYYY9VY,3,1,100,#JCYYY9VY,Blue,8,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J2VQV8PQ,Akash Jamiya,2,13,10728048,74,#8J2VQV8PQ,#RCV08YPR,2,2,68,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,10,10,10728048,75,#PL9VLC9RP,#8LQ9YRY8V,2,0,82,#8LQ9YRY8V,mamun,11,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8CPJP2R8R,Xabir Akash,9,11,10728048,76,#8CPJP2R8R,#2CJPGVLQ2,3,3,100,#2CJPGVLQ2,Harsh (gt)25,13,10,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#Y22VQ9Q99,★Queen✌,17,10,10728048,77,#Y22VQ9Q99,#L0GR9RJ82,3,2,100,#L0GR9RJ82,No U,25,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#2CR9J908Q,RuMoN,8,11,10728048,78,#2CR9J908Q,#29Q8Y200G,3,2,100,#29Q8Y200G,Pixalite,24,9,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#P0R8YY928,Sk anik,1,14,10728048,79,#P0R8YY928,#82C9UC0U9,2,2,70,#82C9UC0U9,Hypathios,2,12,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,10,10,10728048,80,#PL9VLC9RP,#8LV82YYVQ,0,0,36,#8LV82YYVQ,AL FAHAD,3,12,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LCJ088C2,Ossamy,23,9,10728048,81,#LCJ088C2,#LCCP88UJC,1,0,94,#LCCP88UJC,timmy,22,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#RCV08YPR,littlesonshine,3,12,10728048,82,#RCV08YPR,#8LV82YYVQ,3,1,100,#8LV82YYVQ,AL FAHAD,3,12,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#QPQLY992,Crispy,19,9,10728048,83,#QPQLY992,#LUPCLG98C,1,0,60,#LUPCLG98C,Dark knigh,18,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LCJ088C2,Ossamy,23,9,10728048,84,#LCJ088C2,#LJ92R8GJG,2,0,89,#LJ92R8GJG,jimmysrivatsa,24,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LVY9R20CR,Dry Dream,16,10,10728048,85,#LVY9R20CR,#LVVCPQQ8J,3,0,100,#LVVCPQQ8J,MAFIA RAYHAN,16,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#990LG8Q9R,Pixal,5,11,10728048,86,#990LG8Q9R,#8LQ9YRY8V,3,1,100,#8LQ9YRY8V,mamun,11,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LVY9R20CR,Dry Dream,16,10,10728048,87,#LVY9R20CR,#Y22VQ9Q99,3,0,100,#Y22VQ9Q99,★Queen✌,17,10,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#82C9UC0U9,Hypathios,2,12,10728048,88,#82C9UC0U9,#88G0LLUGV,3,0,100,#88G0LLUGV,✌ञाफाऴा ✌,4,13,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#82C9UC0U9,Hypathios,2,12,10728048,89,#82C9UC0U9,#8LV82YYVQ,2,0,82,#8LV82YYVQ,AL FAHAD,3,12,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#L0GR9RJ82,No U,25,9,10728048,90,#L0GR9RJ82,#8PCR20GRR,0,0,4,#8PCR20GRR,Miraj,19,9,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#LGGUJVRCJ,ßïg Væł,26,8,10728048,91,#LGGUJVRCJ,#LYYQ9J2YJ,3,0,100,#LYYQ9J2YJ,Omar Faruq✌,29,8,1,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#8J2VQV8PQ,Akash Jamiya,2,13,10728048,92,#8J2VQV8PQ,#Y9P0RUU0,2,2,95,#Y9P0RUU0,sillysilas,4,12,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#88G0LLUGV,✌ञाफाऴा ✌,4,13,10728048,93,#88G0LLUGV,#G099YGUG,3,1,100,#G099YGUG,HomeSlicedToast,9,11,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#P0R8YY928,Sk anik,1,14,10728048,94,#P0R8YY928,#9PC2U8G98,2,2,72,#9PC2U8G98,Bullet,1,14,0,#VUCVG2J0,Sheer Force,14,#29R88JGYG,Brother Squad♥,11,2021-04-21 19:29:34,30,normal
#JCYYY9VY,Blue,8,11,10723853,1,#JCYYY9VY,#PV8U0LQ08,2,2,86,#PV8U0LQ08,EAGLE ARTILLERY,8,11,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#YV2YJ2QGQ,Hypoxia,30,3,10723853,2,#YV2YJ2QGQ,#Q28VL998C,3,3,100,#Q28VL998C,PlAyEr,30,3,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#YPV0JUQYU,ゲーワライ,29,7,10723853,3,#YPV0JUQYU,#YQQJ28QYG,3,3,100,#YQQJ28QYG,¥śһȗɞһѧṃⓖⓞⓓ™©√,29,7,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#92RQUC802,FORHAN,17,9,10723853,4,#92RQUC802,#2CRGV0QYQ,3,3,100,#2CRGV0QYQ,©βISШΔ©™TH9¥,18,9,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#8ULQ8JJGL,Biswa,10,10,10723853,5,#8ULQ8JJGL,#292LQVGP8,2,2,99,#292LQVGP8,SkyNet,10,10,0,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#82GLJC8YQ,Left Pix,27,8,10723853,6,#82GLJC8YQ,#Q80QR0C22,3,3,100,#Q80QR0C22,okmarki10300,28,8,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#82GLJC8YQ,Left Pix,27,8,10723853,7,#82GLJC8YQ,#LULV8PUPL,3,3,100,#LULV8PUPL,☠Juba Kesari☠,27,8,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#LJ92JJ8Q,ZARD,15,10,10723853,8,#LJ92JJ8Q,#8YGPQLQ08,3,3,100,#8YGPQLQ08,❤utk@r&h❤,15,10,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#2CJPGVLQ2,Harsh (gt)25,14,10,10723853,9,#2CJPGVLQ2,#2JL2PY8RR,3,3,100,#2JL2PY8RR,©вιѕωα©™тн10¥,12,10,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#2JL2PY8RR,©вιѕωα©™тн10¥,12,10,10723853,10,#2JL2PY8RR,#RYC8LYG2,3,3,100,#RYC8LYG2,Shadvox,11,10,0,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#29Q8Y200G,Pixalite,23,9,10723853,11,#29Q8Y200G,#JUYJV002,3,3,100,#JUYJV002,TL ✨Bhavik✨,24,9,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#2JL2PY8RR,©вιѕωα©™тн10¥,12,10,10723853,12,#2JL2PY8RR,#292LQVGP8,3,1,100,#292LQVGP8,SkyNet,10,10,0,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#LRUGQY80P,BK1,13,10,10723853,13,#LRUGQY80P,#8ULQ8JJGL,3,3,100,#8ULQ8JJGL,Biswa,10,10,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#29Q8Y200G,Pixalite,23,9,10723853,14,#29Q8Y200G,#Q92YLY08L,1,1,50,#Q92YLY08L,Rishabhop1.0,22,9,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#PV2V0LGJV,☠️•TH9•☠️ᵀᵉʳʳᵒʳ,17,9,10723853,15,#PV2V0LGJV,#92RQUC802,3,3,100,#92RQUC802,FORHAN,17,9,0,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#PV2V0LGJV,☠️•TH9•☠️ᵀᵉʳʳᵒʳ,17,9,10723853,16,#PV2V0LGJV,#QU29PUQ8,3,3,100,#QU29PUQ8,Pork_Adobo,18,9,0,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#LJ92JJ8Q,ZARD,15,10,10723853,17,#LJ92JJ8Q,#LPYLJYRG0,3,3,100,#LPYLJYRG0,ÑØBÎTÂ,13,10,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#LRUGQY80P,BK1,13,10,10723853,18,#LRUGQY80P,#9YJ8CPGUV,2,2,97,#9YJ8CPGUV,✨RED X✨,11,10,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
#92RQUC802,FORHAN,17,9,10723853,19,#92RQUC802,#PV2V0LGJV,3,3,100,#PV2V0LGJV,☠️•TH9•☠️ᵀᵉʳʳᵒʳ,17,9,1,#VUCVG2J0,Sheer Force,14,#UVRJJ0P8,Destroyer,15,2021-04-19 18:47:06,30,normal
